OBJECTID,TRAIL_ID,TRAIL_NAME,TRAIL_CLSS,SURF_MAT,ENGINEERED,WIDTH,FENCED,WHEEL_ACC,CONDITION,INST_YEAR,INST_DATE,LIGHT,OWNER,MAINT,STATUS,COMMENTS,ADDDATE,MODDATE,SOURCE,SACC,FCODE,CODE,WALKING,HIKING,BIKING,ATV,SNOWMOBILE,SEASON,COLLECTED,UPDATED,TCT,RAIL,NATURE,ET_SOURCE,SECT_NAME,ASSOCN,DATASOURCE,OFFICIAL,NAME_APP,PLOW,GLOBALID,LEN,Shape__Length
105843,2984,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,6cda29e1-9ea6-420e-8ba1-3d9f776e4e78,445.61797942751,445.617979427406
105844,2987,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,8c242c1b-be44-4479-a4d4-0287796bc079,88.4035761956984,88.4035761962091
105845,2988,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,309b8946-17b7-45ce-9988-a95b4ab50e4c,94.9506545809145,94.9506545799554
105846,1195,UNKNOWN NAME,SECONDARY,CRDS,No,1.3,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,badly overgrown with weeds,,,,,RRRDTR,EXNS,,,,,,,,,,,,,,,TPW_TRAILS,,,,d6b21160-9a2e-40fa-8cb5-530c1983d3fa,101.90549589462,101.90549589619
105847,2850,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,4c7c5c6e-b1b4-464a-ba15-318e36b72ea5,300.743778634791,300.743778633382
105848,2846,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,f977461e-ebd4-43f2-9fff-98fd581bdba8,23.8873782393485,23.8873782399566
105849,2851,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,d8696b68-15f6-416d-9c9b-57de544001ae,109.153937179165,109.153937179594
105850,2852,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,e720f36c-64ea-4510-8d40-fa65ff4b374c,100.707366884136,100.707366884507
105851,2854,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,46ffc11d-1ece-4fd4-bee6-af7ae630b4bc,531.74823279231,531.748232792918
105852,2856,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,30cb580e-6280-49a2-891b-1682c5c43760,1142.73266869532,1142.7326686959
105853,2857,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,89a27035-6951-42ff-8ac6-56cdfcfb897f,112.478193673132,112.478193673673
105854,2858,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,010bf05d-6cd5-4147-9a0d-62abd24d66eb,89.0646054146804,89.0646054141169
105855,2859,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,0688bb5c-6c4c-461c-9b1d-ff48ba14699f,919.063576365872,919.063576365821
105856,2861,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,bb9a53b8-0634-4027-bb68-494c3c92adf0,84.3798366472969,84.3798366480051
105857,1236,UNKNOWN NAME, ,Gravel, ,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,side overgrown 1 area by rose bush,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,a46bba7f-25d2-4525-8e67-9c69ce21642b,58.661895337437,58.6618953373109
105858,4406,OLD LAWRENCETOWN ROAD TRAIL,AT_GW,CRDS,No,3.5,No,,GOOD,,,No,Halifax Regional Municipality,HRM,ACTIVE,No winter maintenance,,2015-04-01T00:00:00.000Z,,,,,Yes,Yes,Yes,No,No,,,,N,No,,,,Cole Harbour Trail Connector Association,,A,,No,9aee9173-09a5-42b9-9a92-2af0a7248678,1886.2512420574,1886.25124205601
105859,4407,BREAKERS DISTRICT PARK TRAIL,,,,,,,,,,,,,,,2015-04-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,e7b98689-6617-4470-a902-014c6a5782f8,236.020916668025,236.020916666704
105860,2607,UNKNOWN NAME,AT_GW,CRDS,No,3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,boulder restricting vehicle access,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,ba6a5466-3b82-43e6-8e40-5b2d80cb69a6,40.3042491332658,40.3042491326059
105861,2595,MCINTOSH RUN AT GREENWAY,AT_GW,CRDS,No,2.7,No,,GOOD,2011,,No,Halifax Regional Municipality,HRM,ACTIVE,vehicle access restricted by boulders,,,,,,HRT,,,,,,,,,N,No,Yes,,,,TPW_TRAILS,,,,6ace0997-8398-4062-8c49-f7a69a849efb,148.783874253872,148.783874253128
105862,3144,MCINTOSH RUN AT GREENWAY,AT_GW,CRDS,No,3,No,,GOOD,2011,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,N,No,Yes,,,,TPW_TRAILS,,,,f308096c-241e-4359-93cf-8a096d29f380,208.801269803773,208.801269803183
105863,936,UNKNOWN NAME,SECONDARY,Asphalt,No,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,heaving/settled areas of asphalt,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,1e0cb2f4-c04c-402a-b762-38a835a781c9,41.8290311778939,41.8290311759479
105864,939,UNKNOWN NAME,SECONDARY,Asphalt,No,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,area of trail-damaged asphalt-some heave,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e1bda923-dd81-4deb-8eae-43069a15d289,78.5105120730801,78.5105120727955
105865,941,UNKNOWN NAME,SECONDARY,Asphalt,No,1.8,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,badly overgrown partially fenced,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,0a6636b9-e4f1-4c6a-a7a1-a57caa45a46d,184.594135799928,184.594135802533
105866,943,UNKNOWN NAME,SECONDARY,Asphalt,No,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,areas of heaving,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,3eb86f2e-bfc6-4e2a-86e4-ed4eb339ea50,147.261736849296,147.261736849774
105867,945,UNKNOWN NAME,PRIMARY,CRDS, ,2,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,mixed w/peastone-loose -some weeds,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,ed4fe6c2-ea86-48b6-af9a-039ccffe6f46,38.5277373747254,38.5277373754283
105868,860,PORTLAND LAKES AT GREENWAY,AT_GW_PRI,Gravel,No,1,No,,GOOD,2010,,No,Halifax Regional Municipality,HRM,ACTIVE,Access to parking lot ,,2016-02-05T00:00:00.000Z,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,N,Yes,Yes,Dr Hugh Millward,,Portland Estates & Hills Residents Association,TPW_TRAILS,,,,71e5fc40-63b3-483a-a87f-68546da3991f,50.5032119959427,50.5032119971244
105869,868,THE BIRCHES PARK TRAIL,PRIMARY,CRDS,No,4,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,To Boat Launch  ,,2016-02-10T00:00:00.000Z,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,N,No,Yes,DR HUGH MILLWARD,,Portland Estates & Hills Residents Association,TPW_TRAILS,,,,93d06546-f96d-4d90-b6fb-df896b98fc0a,62.6794996173573,62.6794996166163
105870,946,UNKNOWN NAME, ,CRDS, ,1.9,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,some weed growth,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,d0e08ffd-4fbb-4e01-94ed-500d2572a943,20.0132115566961,20.0132115562985
105871,947,UNKNOWN NAME,SECONDARY,CRDS,No,0.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,overgrown to point of hardly visible,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,a0ab9868-c40b-436a-a6c6-1d5d5ca58ab4,54.9513500237744,54.9513500225071
105872,948,UNKNOWN NAME,PRIMARY,CRDS, ,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,areas of weed growth,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,cace1e06-9a2c-4046-b6cd-451c73312556,55.8254717565322,55.8254717515943
105873,949,UNKNOWN NAME,PRIMARY,Gravel, ,2,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,areas overgrown- undefined width,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,aff0e59e-6155-4bd7-a51f-dcf58a8e2e71,42.8237807925407,42.8237807941265
105874,950,UNKNOWN NAME,PRIMARY,Gravel, ,2,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,sides overgrown-raised rocks on surface,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,5be1a364-c18e-479f-9318-9bda5f435ed0,142.13594110628,142.135941104719
105875,952,UNKNOWN NAME,PRIMARY,Asphalt,No,1.6,Yes,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,cracked and heaved,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e8dabd08-05a2-4568-b45d-90a8d322e5c1,59.0130914621062,59.0130914623431
105876,953,UNKNOWN NAME, ,Asphalt,No,1.5,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,"partially fenced , some missing asphalt",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,a65232bb-b4d4-4377-934a-b1d584bf4417,383.448637146616,383.448637148508
105877,954,UNKNOWN NAME,PRIMARY,Asphalt,No,1.6,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,"partial fence, heaving at grennan side",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c6bb9214-657e-4f8f-9e77-7a2d323f8869,222.007058909388,222.007058908801
105878,3384,POINT PLEASANT PARK,,,,0,,,,,,,,,,Cambridge Dr,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,2007-01-23T00:00:00.000Z,2007-01-23T00:00:00.000Z,N,No,Yes,HRM,, ,TRAILS_APR11,,,,7adb25ca-07a5-4b2d-91fb-b1d65af882b6,15.9040253926757,15.9040253919604
105879,3385,POINT PLEASANT PARK,,,,0,,,,,,,,,,Hemlock Walk,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,2007-01-23T00:00:00.000Z,2007-01-23T00:00:00.000Z,N,No,Yes,HRM,, ,TRAILS_APR11,,,,04820577-a109-4cbc-8867-defff15ec95a,87.6073858752334,87.6073858755039
105880,3386,POINT PLEASANT PARK,,,,0,,,,,,,,,,Fir Walk,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,2007-01-23T00:00:00.000Z,2007-01-23T00:00:00.000Z,N,No,Yes,HRM,, ,TRAILS_APR11,,,,09d9a04c-5a34-4614-a981-a4549a6249ae,107.689507969831,107.689507971059
105881,3387,POINT PLEASANT PARK,,,,0,,,,,,,,,, ,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,2007-01-23T00:00:00.000Z,2007-01-23T00:00:00.000Z,N,No,Yes,HRM,,Spruce Walk,TRAILS_APR11,,,,5c4fd794-24f1-4ac0-999c-0079485347d2,112.91855168497,112.918551684698
105882,3388,POINT PLEASANT PARK,,,,0,,,,,,,,,,Pine Rd,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,2007-01-23T00:00:00.000Z,2007-01-23T00:00:00.000Z,N,No,Yes,HRM,, ,TRAILS_APR11,,,,be2797d8-235b-4efa-8ade-2db409dc496d,54.5566148225862,54.5566148214568
105883,3389,PENNANT POINT TRAIL,,Natural,No,0,,,,,,,Provincial,Provincial,, ,,,,,RRRDTR,EXNS,No,Yes,No,No,No,ALL,1995-07-13T00:00:00.000Z,2001-08-08T00:00:00.000Z,N,No,No,Trails NS,, ,TRAILS_APR11,,,,8c95b109-3faf-44bc-b658-20c634632b3e,1023.10998539525,1023.10998539623
105884,3398,TAYLOR HEAD PROVINCIAL PARK TRAIL,,,,0,,,,,,,,,, ,,,,,RRRDTR,EXNS,Yes,Yes,No,No,No,May 15 - Oct 15,1995-12-19T00:00:00.000Z,2001-07-17T00:00:00.000Z,N,No,Yes,Trails NS,,Department of Natural Resources,TRAILS_APR11,,,,6a97abd1-cb37-4a76-a17b-76b596edd99c,1403.43249384435,1403.43249384363
105885,3399,TAYLOR HEAD PROVINCIAL PARK TRAIL,,,,0,,,,,,,,,, ,,,,,RRRDTR,EXNS,No,Yes,No,No,No,May 15 - Oct 15,1995-12-19T00:00:00.000Z,2001-07-17T00:00:00.000Z,N,No,Yes,Trails NS,,Department of Natural Resources,TRAILS_APR11,,,,6fa5057b-27b7-4409-a70f-5778e25521fd,65.6747052125643,65.6747052157249
105886,3401,POINT PLEASANT PARK,,,,0,,,,,,,,,, ,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,2007-01-23T00:00:00.000Z,2007-01-23T00:00:00.000Z,N,No,Yes,HRM,, ,TRAILS_APR11,,,,c2139229-04e4-4394-b44a-8047cc27e94c,79.804151350133,79.8041513514041
105887,3402,POINT PLEASANT PARK,,,,0,,,,,,,,,, ,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,2007-01-23T00:00:00.000Z,2007-01-23T00:00:00.000Z,N,No,Yes,HRM,, ,TRAILS_APR11,,,,b01e2519-661b-4bb8-a4e0-010d0623ee7a,67.1479763537743,67.1479763529414
105888,3403,POINT PLEASANT PARK,,,,0,,,,,,,,,, ,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,2007-01-23T00:00:00.000Z,2007-01-23T00:00:00.000Z,N,No,Yes,HRM,, ,TRAILS_APR11,,,,911c7743-9077-42ca-89aa-e99723e8911f,198.539474741898,198.539474742111
105889,970,UNKNOWN NAME, ,WOOD, ,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,boardwalk,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,8db82a88-23d7-4711-97dc-20ecff5e891a,70.977054966358,70.977054967548
105890,972,UNKNOWN NAME, ,CRDS, ,2.1,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,sides overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c9b5b227-25aa-4650-8ae8-722800da764e,44.2532446923386,44.2532446939433
105891,964,UNKNOWN NAME, ,CRDS, ,1.8,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,overgrown w/weed -70%-width undefined,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,5857039f-ca72-4c06-96cf-c0b8979f3977,121.7363535304,121.736353529006
105892,965,UNKNOWN NAME, ,CRDS, ,1.8,No,,POOR,0,,No,Halifax Regional Municipality,NA,DECOMISSIONED,90%overgrown-width undefined,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,2ac5c1f9-28c8-487a-8905-38827ab67648,220.231319134859,220.231319136468
105893,966,UNKNOWN NAME, ,CRDS, ,2.1,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,2 crusher picnic? pads along side,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,a1600978-bffe-4094-a575-79da30e304eb,50.7065904382852,50.7065904397256
105894,978,UNKNOWN NAME,PRIMARY,CRDS,No,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,sides overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,d23353cf-18d6-40f3-90f6-cb670f5d013c,92.5889215804658,92.5889215839664
105895,979,UNKNOWN NAME,SECONDARY,CRDS,No,0.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,DECOMISSIONED,"trail leads to missing bridge,overgrown",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,2f003bdf-2a31-4dd4-ac7d-15648576245e,10.6394103511861,10.6394103512709
105896,3321,MUSQUODOBOIT TRAILWAYS AT GREENWAY,AT_GW,,,3,,,,,,,,,, ,,,,,RRRDTR,HRT, , , , , , ,2007-01-10T00:00:00.000Z,2007-01-10T00:00:00.000Z, , , ,HRTAT,, ,TRAILS_APR11,,,,667adf6d-185a-40cb-853f-53325cfe825f,1671.02840377052,1671.02840376915
105897,3322,NORTH GRANITE RIDGE TRAIL,,,,0,,,,,,,,,, ,,,,,RRRDTR,HRT, , , , , , ,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z, , , ,DNR,, ,TRAILS_APR11,,,,e5d81d3f-75af-445a-8ec2-550dedb66bab,95.0424079821347,95.0424079829735
105898,3323,SOUTH GRANITE RIDGE TRAIL,,,,0,,,,,,,,,, ,,,,,RRRDTR,HRT, , , , , , ,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z, , , ,DNR,, ,TRAILS_APR11,,,,09331a77-f087-41c7-8085-b5b6acd740df,1041.4858808822,1041.48588088245
105899,980,UNKNOWN NAME,PRIMARY,CRDS,No,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,sides overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,528ffd78-eab2-4809-a3d5-c8283ab40a4f,104.645016131723,104.645016133268
105900,981,UNKNOWN NAME,PRIMARY,CRDS,No,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,sides overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,9a9b5ddd-c02a-4448-94cc-59f414243e6c,156.33169862315,156.331698625127
105901,984,UNKNOWN NAME,SECONDARY,Gravel,No,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,badly overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,da54190c-637e-421f-a325-eaade92e8305,18.1855593776939,18.1855593776726
105902,985,UNKNOWN NAME,PRIMARY,CRDS,No,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,sides overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,99bb0d79-7f98-4abc-aedf-7f90da17a2d7,42.7907831520657,42.7907831499301
105903,988,UNKNOWN NAME, ,CRDS,No,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,access to tennis court,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c13777f0-1fb9-40a3-b4d5-9b86e5c3cb82,63.2304970053713,63.2304970051442
105904,989,UNKNOWN NAME, ,Gravel,No,2.3,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,access to future development,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,80f51406-4a43-4732-b7b3-295fbcf107b1,56.787196297848,56.7871962959678
105905,990,UNKNOWN NAME, ,Gravel,No,2.3,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,access to future development,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,7abeda3e-f0c6-4608-b416-b69583ab32e0,49.5526941245638,49.5526941247594
105906,993,UNKNOWN NAME,PRIMARY,Asphalt,No,1.5,Yes,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,heaved and broken asphalt,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,ba93ca44-932b-4667-8c8b-332143282580,84.5529390009831,84.5529390010343
105907,994,UNKNOWN NAME,PRIMARY,Asphalt,No,1.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,heaved and broken asphalt,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e0618945-8502-41f5-9f64-9b8651f2c33b,8.40137036352164,8.40137036322482
105908,995,UNKNOWN NAME,PRIMARY,Asphalt,No,1.6,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,cracks in asphalt,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,8ac31462-ea99-4ea6-aa32-f41089e388f0,54.5151859351456,54.5151859351629
105909,3439,CROWBAR LAKE HIKING TRAIL,,Natural,,0.5,,,,,,,,,,,,,,,RRRDTR,HRT, ,Yes, , , , ,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z, ,No,Yes,DNR,, ,TRAILS_APR11,,,,0de987de-63ac-4141-9476-f02c27dc18c7,1918.39376950277,1918.39376950705
105910,3682,GIBRALTAR ROCK LOOP,,,,0,,,,,,,,,, ,,,,,RRRDTR,HRT, , , , , , ,1900-01-01T00:00:00.000Z,1900-01-01T00:00:00.000Z, , , ,DNR,, ,TRAILS_APR11,,,,0c5355d0-015a-4bdc-ae95-4d3094960ca7,1685.57492226557,1685.57492226625
105911,3684,MUSQUODOBOIT TRAILWAYS AT GREENWAY,AT_GW,,,3,,,,,,,,,, ,,,,,RRRDTR,HRT, , , , , , ,2007-01-10T00:00:00.000Z,2007-01-10T00:00:00.000Z, , , ,HRTAT,, ,TRAILS_APR11,,,,f7c2fdf4-ccf4-4419-b598-d90e5621740d,8654.30076447952,8654.30076448233
105912,3685,MUSQUODOBOIT TRAILWAYS AT GREENWAY,AT_GW,,,3,,,,,,,,,, ,,,,,RRRDTR,HRT, , , , , , ,2007-01-10T00:00:00.000Z,2007-01-10T00:00:00.000Z, , , ,HRTAT,, ,TRAILS_APR11,,,,490f7073-ef7e-4792-a9ae-e7849a615c62,11.8368538399232,11.8368538394879
105913,3686,MUSQUODOBOIT TRAILWAYS AT GREENWAY,AT_GW,,,3,,,,,,,,,, ,,,,,RRRDTR,HRT, , , , , , ,2007-01-10T00:00:00.000Z,2007-01-10T00:00:00.000Z, , , ,HRTAT,, ,TRAILS_APR11,,,,4ac0c01e-efe4-49ac-b359-4d90ed7510c9,535.836787382376,535.836787383576
105914,1012,UNKNOWN NAME,TERIARY,Natural,No,0.5,No,,POOR,0,,No,Halifax Regional Municipality,NA,INFORMAL CROSSING,sides overgrown -undefined,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,9e231f62-a749-4c9a-8a79-f9068d3c35bd,61.5140489257891,61.5140489278994
105915,999,UNKNOWN NAME,PRIMARY,Asphalt,No,1.8,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,868ef082-ac04-48c2-afde-40c1b7bdb2a1,178.444580289154,178.444580289018
105916,1000,UNKNOWN NAME,SECONDARY,Asphalt, ,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,Private,ACTIVE,school grounds to playground,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,f1320e0f-84c0-4b52-b3c1-c723086821ad,9.84222814863197,9.84222814753834
105917,1001,LAKE BANOOK TRAIL,PRIMARY,Asphalt, ,3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,heaves/cracks/broken asphalt areas,,2015-12-16T00:00:00.000Z,PICTOMETRY,,RRRDTR,,Yes,Yes,,,,,,,Y,,,,,,TPW_TRAILS,,,,c476ab8d-4c88-4f8a-b4af-40e0c8942d3e,243.13571933546,243.135719335176
105918,1695,UNKNOWN NAME,SECONDARY,Concrete,Yes,1.9,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,path thru Peace Pav. -entrance width,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,9838eeb1-cde8-4d18-9aa3-9b53842a47d2,49.7812555016045,49.781255503955
105919,2221,UNKNOWN NAME, ,Concrete, ,2.3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,several cracked slabs,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,eb4333a2-e520-4379-a9ec-90b69f95d5a0,311.495095336766,311.49509533751
105920,1007,SHUBIE CANAL GREENWAY,AT_GW - P,CRDS,No,2.4,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,overgrown w/weeds width undefined,,2015-12-16T00:00:00.000Z,PICTOMETRY,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,Y,No,Yes,,,,TPW_TRAILS,,,,5943d512-12c8-4f7b-bbfe-566ce3b27130,81.1023670531183,81.1023670540431
105921,1008,LAKE BANOOK TRAIL ,PRIMARY,Asphalt,No,3,No,,GOOD,2009,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,2015-12-16T00:00:00.000Z,PICTOMETRY,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,Y,No,Yes,,,,TPW_TRAILS,,,,0c54e9f5-e13f-416f-a70e-61ca304e0475,753.482921346287,753.482921345899
105922,2166,UNKNOWN NAME, ,Asphalt, ,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,UN,ACTIVE,heaves/cracks thruout,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,a094e246-d176-4147-a03a-f0b30be60d59,97.7806454110639,97.78064540839
105923,2282,UNKNOWN NAME, ,CRDS, ,1.6,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,f57008c8-4575-4c2f-9b16-521500310403,80.2278141065865,80.2278141065305
105924,1416,GLEN SLAUENWHITE TRAIL,AT_GW,CRDS,No,3,No,,GOOD,2012,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,2014-02-21T00:00:00.000Z,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,,No,Yes,,,FRIENDS OF FIRST LAKE SOCIETY,TPW_TRAILS,C,2013-07-23T00:00:00.000Z,,32708c21-7b56-4e91-9277-0480f45b20b3,1266.54069247301,1266.54069247578
105925,1418,GLEN SLAUENWHITE TRAIL,AT_GW,Asphalt,No,3,No,,GOOD,2012,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Yes,Yes,Yes,No,No,ALL,,,,No,Yes,,,FRIENDS OF FIRST LAKE SOCIETY,TPW_TRAILS,C,2013-07-23T00:00:00.000Z,,990c79a9-3cc1-4d8e-865e-30f531047f91,8.71625185143095,8.71625185044572
105926,2877,POINT PLEASANT PARK,,,,,,,,,,,,,,,,,,,RRRDTR,HRT,,,,,,,,,N,,,,,,TRAIL_VERIFD,,,,beb7de1b-28be-43f9-bff1-f737afdcae00,34.6268799668868,34.6268799670248
105927,2805,SHUBIE CANAL GREENWAY,AT_GW - S,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,N,,,,,,TRN_TRAIL,,,,01c192cf-442a-4034-b03d-9bc91bc5919d,64.2489868392943,64.2489868400903
105928,2878,POINT PLEASANT PARK,,,,,,,,,,,,,,,,,,,RRRDTR,HRT,,,,,,,,,N,,,,,,TRAIL_VERIFD,,,,eeb96272-9867-496b-9d3c-ad006475e905,61.6936992973953,61.6936992980587
